holiday,temp,rain_1h,snow_1h,clouds_all,weather,traffic_volume,month,weekday,hour
0,0.7648470305938813,0.0,0.0,0.75,Mist,6243,9,4,7
0,0.7762447510497901,0.0,0.0,0.01,Mist,5720,9,4,8
0,0.7843431313737255,0.0,0.0,0.4,Mist,5234,9,4,9
0,0.8230353929214158,0.0,0.0,0.2,Clouds,5025,9,4,10
0,0.8482303539292144,0.0,0.0,0.01,Haze,5453,9,4,11
0,0.8668266346730653,0.0,0.0,0.01,Clear,5751,9,4,12
0,0.882723455308938,0.0,0.0,0.01,Clear,5394,9,4,13
0,0.9010197960407926,0.0,0.0,0.01,Clear,5760,9,4,14
0,0.9053689262147571,0.0,0.0,0.4,Clouds,5750,9,4,15
0,0.9134673065386925,0.0,0.0,0.01,Clear,5651,9,4,16
0,0.9091181763647271,0.0,0.0,0.4,Clouds,5097,9,4,17
0,0.8887222555488896,0.0,0.0,0.01,Clear,4399,9,4,18
0,0.8689262147570482,0.0,0.0,0.4,Clouds,3649,9,4,19
0,0.8611277744451109,0.0,0.0,0.01,Clear,3146,9,4,20
0,0.8444811037792443,0.0,0.0,0.01,Clear,2992,9,4,21
0,0.8299340131973607,0.0,0.0,0.01,Rain,2689,9,4,22
0,0.8206358728254348,0.0,0.0,0.01,Drizzle,2211,9,4,23
0,0.8125374925014994,0.0,0.0,0.01,Clear,1418,9,5,0
0,0.8113377324535098,0.0,0.0,0.01,Clear,1040,9,5,1
0,0.8072885422915426,0.0,0.0,0.01,Clear,758,9,5,2
0,0.8060887822435512,0.0,0.0,0.01,Clear,514,9,5,3
0,0.800689862027594,0.0,0.0,0.4,Thunderstorm,439,9,5,4
0,0.8008398320335934,0.0,0.0,0.75,Thunderstorm,773,9,5,5
0,0.7970905818836234,0.03235664209958655,0.0,0.4,Rain,1376,9,5,6
0,0.7909418116376723,0.014021211576487507,0.0,0.75,Rain,2283,9,5,7
0,0.7928914217156566,0.011324824734855294,0.0,0.75,Rain,3026,9,5,8
0,0.7910917816436709,0.01725687578644616,0.0,0.01,Rain,3734,9,5,9
0,0.8243851229754049,0.005392773683264425,0.0,0.01,Rain,4150,9,5,10
0,0.8570785842831437,0.0,0.0,0.01,Clear,4549,9,5,11
0,0.872075584883024,0.0,0.0,0.01,Clear,4623,9,5,12
0,0.8896220755848829,0.0,0.0,0.01,Clear,4465,9,5,13
0,0.8974205158968211,0.0,0.0,0.01,Clear,4390,9,5,14
0,0.8975704859028197,0.0,0.0,0.01,Clear,4334,9,5,15
0,0.8984703059388122,0.0,0.0,0.01,Clear,4010,9,5,16
0,0.904019196160768,0.0,0.0,0.01,Clear,3679,9,5,17
0,0.8984703059388122,0.0,0.0,0.75,Clouds,3665,9,5,18
0,0.8777744451109784,0.0,0.0,0.01,Clear,3275,9,5,19
0,0.86757648470306,0.0,0.0,0.4,Clouds,3030,9,5,20
0,0.8573785242951408,0.0,0.0,0.01,Clear,2849,9,5,21
0,0.8539292141571688,0.0,0.0,0.01,Clear,2673,9,5,22
0,0.8468806238752253,0.0,0.0,0.01,Rain,2046,9,5,23
0,0.8453809238152368,0.0,0.0,0.01,Clear,1198,9,6,0
0,0.8429814037192567,0.0,0.0,0.01,Rain,869,9,6,1
0,0.839832033593281,0.0,0.0,0.01,Drizzle,527,9,6,2
0,0.8341331733653266,0.0,0.0,0.01,Thunderstorm,397,9,6,3
0,0.8335332933413322,0.0,0.0,0.75,Rain,355,9,6,4
0,0.8249850029994001,0.0,0.0,0.75,Thunderstorm,633,9,6,5
0,0.8089382123575279,0.03235664209958655,0.0,0.9,Rain,880,9,6,6
0,0.7996400719856029,0.15099766313140392,0.0,0.9,Rain,1290,9,6,7
0,0.79754049190162,0.005392773683264425,0.0,0.9,Rain,1936,9,6,8
0,0.8005398920215954,0.005392773683264425,0.0,0.4,Rain,2788,9,6,9
0,0.8237852429514096,0.0,0.0,0.4,Rain,3636,9,6,10
0,0.8288842231553697,0.0,0.0,0.75,Clouds,3927,9,6,11
0,0.839832033593281,0.005392773683264425,0.0,0.4,Rain,4281,9,6,12
0,0.8491301739652068,0.0,0.0,0.75,Rain,4579,9,6,13
0,0.8471805638872225,0.005392773683264425,0.0,0.9,Rain,4198,9,6,14
0,0.8564787042591484,0.0,0.0,0.01,Haze,4264,9,6,15
0,0.8569286142771442,0.005392773683264425,0.0,0.4,Rain,3978,9,6,16
0,0.8519796040791845,0.0,0.0,0.4,Clouds,3692,9,6,17
0,0.8603779244151171,0.0,0.0,0.4,Clouds,3412,9,6,18
0,0.8440311937612477,0.0,0.0,0.9,Rain,3130,9,6,19
0,0.8144871025794838,0.0,0.0,0.4,Thunderstorm,3032,9,6,20
0,0.8078884223155369,0.0,0.0,0.4,Rain,2725,9,6,21
0,0.7930413917216552,0.0,0.0,0.9,Clouds,2027,9,6,22
0,0.7789442111577682,0.0,0.0,0.75,Clouds,1473,9,6,23
1,0.7742951409718057,0.0,0.0,0.9,Clouds,973,9,0,0
0,0.7643971205758855,0.0,0.0,0.01,Clear,517,9,0,1
0,0.7621475704859022,0.0,0.0,0.01,Clear,329,9,0,2
0,0.7514997000599881,0.005392773683264425,0.0,0.01,Rain,255,9,0,3
0,0.7461007798440309,0.005392773683264425,0.0,0.4,Rain,291,9,0,4
0,0.7417516496700665,0.0,0.0,0.75,Clouds,576,9,0,5
0,0.7422015596880622,0.0,0.0,0.4,Clouds,1057,9,0,6
0,0.7267546490701862,0.0,0.0,0.01,Clear,1658,9,0,7
0,0.7359028194361126,0.0,0.0,0.01,Clear,2204,9,0,8
0,0.7384523095380922,0.0,0.0,0.01,Clear,2880,9,0,9
0,0.7741451709658072,0.0,0.0,0.4,Clouds,3334,9,0,10
0,0.7876424715056998,0.0,0.0,0.01,Clear,3782,9,0,11
0,0.790341931613677,0.0,0.0,0.01,Clear,4073,9,0,12
0,0.8236352729454111,0.0,0.0,0.01,Clear,4408,9,0,13
0,0.8356328734253151,0.0,0.0,0.01,Haze,4660,9,0,14
0,0.8429814037192567,0.0,0.0,0.01,Haze,4383,9,0,15
0,0.8423815236952614,0.0,0.0,0.01,Clear,4183,9,0,16
0,0.8411817636472709,0.0,0.0,0.01,Clear,3798,9,0,17
0,0.8266346730653873,0.0,0.0,0.01,Clear,3622,9,0,18
0,0.7876424715056998,0.0,0.0,0.01,Clear,3511,9,0,19
0,0.7847930413917221,0.0,0.0,0.01,Rain,2924,9,0,20
0,0.7657468506298737,0.0,0.0,0.01,Clear,2309,9,0,21
0,0.7561487702459506,0.0,0.0,0.4,Clouds,1606,9,0,22
0,0.750149970005999,0.0,0.0,0.01,Clear,994,9,0,23
0,0.7492501499700066,0.0,0.0,0.01,Clear,567,9,1,0
0,0.7456508698260351,0.0,0.0,0.75,Rain,311,9,1,1
0,0.746700659868027,0.005392773683264425,0.0,0.4,Rain,253,9,1,2
0,0.7411517696460712,0.016178321049793276,0.0,0.4,Rain,309,9,1,3
0,0.7294541091781643,0.03235664209958655,0.0,0.9,Rain,809,9,1,4
0,0.7264547090581881,0.048534963149379835,0.0,0.9,Rain,2776,9,1,5
0,0.719256148770246,0.005392773683264425,0.0,0.01,Rain,5538,9,1,6
0,0.7177564487102583,0.0,0.0,0.4,Rain,6468,9,1,7
0,0.7173065386922617,0.0,0.0,0.01,Rain,6018,9,1,8
0,0.7318536292741453,0.0,0.0,0.01,Clear,5590,9,1,9
0,0.7553989202159568,0.0,0.0,0.75,Clouds,4610,9,1,10
0,0.7823935212957411,0.0,0.0,0.9,Clouds,4742,9,1,11
0,0.7942411517696466,0.0,0.0,0.01,Rain,4935,9,1,12
0,0.8027894421115778,0.004493978069387021,0.0,0.01,Rain,4967,9,1,13
0,0.8216856628674267,0.0,0.0,0.01,Clear,5232,9,1,14
0,0.8177864427114581,0.0,0.0,0.01,Clear,5788,9,1,15
0,0.8167366526694662,0.0,0.0,0.01,Clear,6740,9,1,16
0,0.8141871625674866,0.0,0.0,0.05,Clear,6538,9,1,17
0,0.7940911817636471,0.0,0.0,0.01,Clear,4522,9,1,18
0,0.7642471505698869,0.0,0.0,0.01,Clear,3242,9,1,19
0,0.7245050989802038,0.0,0.0,0.01,Clear,2924,9,1,20
0,0.6943611277744455,0.0,0.0,0.01,Clear,2415,9,1,21
0,0.6741151769646065,0.0,0.0,0.01,Clear,1578,9,1,22
0,0.6502699460107979,0.0,0.0,0.01,Clear,934,9,1,23
0,0.6394721055788843,0.0,0.0,0.01,Clear,535,9,2,0
0,0.6271745650869822,0.0,0.0,0.01,Clear,331,9,2,1
0,0.6180263947210567,0.01078554736652885,0.0,0.01,Rain,260,9,2,2
0,0.6204259148170368,0.01078554736652885,0.0,0.01,Rain,374,9,2,3
0,0.6198260347930415,0.005392773683264425,0.0,0.01,Rain,902,9,2,4
0,0.6216256748650264,0.005392773683264425,0.0,0.01,Rain,2952,9,2,5
0,0.6198260347930415,0.0,0.0,0.01,Clear,5879,9,2,6
0,0.6195260947810435,0.0,0.0,0.01,Mist,6463,9,2,7
0,0.6546190761847632,0.0,0.0,0.4,Mist,6118,9,2,8
0,0.6703659268146365,0.0,0.0,0.4,Mist,5573,9,2,9
0,0.6976604679064189,0.0,0.0,0.4,Clouds,4582,9,2,10
0,0.7204559088182365,0.0,0.0,0.9,Rain,4335,9,2,11
0,0.7183563287342536,0.0,0.0,0.9,Rain,2786,9,2,12
0,0.7071085782843434,0.0,0.0,0.9,Rain,4945,9,2,13
0,0.7155068986202768,0.0,0.0,0.9,Rain,5495,9,2,14
0,0.7261547690461909,0.0,0.0,0.75,Rain,5716,9,2,15
0,0.7511997600479909,0.0,0.0,0.01,Clear,6856,9,2,16
0,0.7591481703659269,0.0,0.0,0.9,Clouds,6402,9,2,17
0,0.7552489502099582,0.0,0.0,0.75,Clouds,4601,9,2,18
0,0.7356028794241154,0.0,0.0,0.75,Thunderstorm,3497,9,2,19
0,0.7249550089982004,0.0,0.0,0.9,Rain,3183,9,2,20
0,0.6985602879424122,0.10048534963149379,0.0,0.9,Rain,2300,9,2,21
0,0.6936112777444507,0.05896099227035772,0.0,0.75,Rain,1495,9,2,22
0,0.6930113977204564,0.07262268560129427,0.0,0.9,Rain,1047,9,2,23
0,0.6864127174565096,0.009886751752651447,0.0,0.9,Rain,498,9,3,0
0,0.6712657468506298,0.0,0.0,0.9,Fog,340,9,3,1
0,0.6690161967606483,0.0,0.0,0.75,Mist,297,9,3,2
0,0.6651169766046796,0.0,0.0,0.75,Mist,333,9,3,3
0,0.6720155968806236,0.009347474384325006,0.0,0.75,Rain,904,9,3,4
0,0.6775644871025794,0.011504583857630774,0.0,0.9,Rain,2928,9,3,5
0,0.6765146970605884,0.007190364911019234,0.0,0.9,Rain,5481,9,3,6
0,0.6693161367726455,0.0,0.0,0.75,Mist,6518,9,3,7
0,0.6684163167366521,0.0,0.0,0.9,Mist,6222,9,3,8
0,0.677714457108578,0.006830846665468272,0.0,0.2,Rain,5642,9,3,9
0,0.6960107978404326,0.0,0.0,0.01,Clear,4743,9,3,10
0,0.7200059988002399,0.0,0.0,0.01,Clear,4982,9,3,11
0,0.7369526094781045,0.0,0.0,0.01,Clear,5119,9,3,12
0,0.7497000599880024,0.0,0.0,0.01,Clear,5092,9,3,13
0,0.7513497300539895,0.0,0.0,0.01,Clear,5334,9,3,14
0,0.752249550089982,0.0,0.0,0.4,Clouds,5945,9,3,15
0,0.742951409718057,0.0,0.0,0.4,Clouds,6606,9,3,16
0,0.7399520095980807,0.0,0.0,0.75,Clouds,6184,9,3,17
0,0.7149070185962807,0.0,0.0,0.01,Clear,4725,9,3,18
0,0.6985602879424122,0.0,0.0,0.4,Clouds,3687,9,3,19
0,0.6618176364727053,0.0,0.0,0.4,Clouds,3323,9,3,20
0,0.6574685062987409,0.0,0.0,0.75,Clouds,2684,9,3,21
0,0.6373725254949005,0.0,0.0,0.01,Clear,2578,9,3,22
0,0.6274745050989803,0.0,0.0,0.75,Clouds,1300,9,3,23
0,0.6223755248950211,0.0,0.0,0.75,Clouds,707,9,4,0
0,0.6039292141571688,0.0,0.0,0.01,Clear,375,9,4,1
0,0.5997300539892021,0.0,0.0,0.01,Clear,310,9,4,2
0,0.5853329334133179,0.01078554736652885,0.0,0.01,Rain,383,9,4,3
0,0.5733353329334139,0.0,0.0,0.01,Clear,854,9,4,4
0,0.5715356928614281,0.0,0.0,0.01,Clear,2836,9,4,5
0,0.5697360527894424,0.0,0.0,0.01,Clear,5526,9,4,6
0,0.5644871025794838,0.0,0.0,0.01,Mist,6125,9,4,7
0,0.5910317936412723,0.0,0.0,0.01,Clear,5343,9,4,8
0,0.6087282543491308,0.0,0.0,0.01,Clear,5031,9,4,9
0,0.6526694661067789,0.0,0.0,0.01,Clear,4705,9,4,10
0,0.6645170965806835,0.0,0.0,0.01,Clear,5061,9,4,11
0,0.6840131973605277,0.0,0.0,0.4,Clouds,5427,9,4,12
0,0.6874625074985006,0.0,0.0,0.75,Clouds,5188,9,4,13
0,0.6915116976604678,0.0,0.0,0.75,Clouds,5556,9,4,14
0,0.6946610677864427,0.0,0.0,0.4,Clouds,5949,9,4,15
0,0.6999100179964013,0.0,0.0,0.4,Clouds,6262,9,4,16
0,0.7026094781043795,0.0,0.0,0.9,Clouds,5717,9,4,17
0,0.6934613077384522,0.0,0.0,0.9,Clouds,4497,9,4,18
0,0.6663167366526692,0.0,0.0,0.4,Clouds,3471,9,4,19
0,0.6558188362327537,0.0,0.0,0.4,Clouds,2017,9,4,20
0,0.6097780443911218,0.0,0.0,0.01,Clear,1932,9,4,21
0,0.589082183563288,0.0,0.0,0.01,Clear,2209,9,4,22
0,0.5830833833233355,0.0,0.0,0.01,Clear,2347,9,4,23
0,0.5784343131373721,0.0,0.0,0.01,Clear,801,9,5,0
0,0.5661367726454709,0.0,0.0,0.01,Mist,580,9,5,1
0,0.5614877024595084,0.0,0.0,0.01,Mist,369,9,5,2
0,0.558188362327535,0.0,0.0,0.01,Fog,196,9,5,3
0,0.5547390521895621,0.0,0.0,0.4,Mist,211,9,5,4
0,0.5535392921415716,0.0,0.0,0.9,Mist,368,9,5,5
0,0.5508398320335934,0.004493978069387021,0.0,0.9,Rain,655,9,5,6
0,0.5520395920815839,0.0,0.0,0.01,Mist,1200,9,5,7
0,0.5611877624475103,0.0,0.0,0.01,Mist,1795,9,5,8
0,0.626874625074985,0.0,0.0,0.01,Haze,2119,9,5,9
0,0.6721655668866222,0.0,0.0,0.01,Haze,2410,9,5,10
0,0.6843131373725257,0.0,0.0,0.01,Haze,2814,9,5,11
0,0.7224055188962208,0.0,0.0,0.01,Clear,2785,9,5,12
0,0.7293041391721657,0.0,0.0,0.01,Clear,2736,9,5,13
0,0.7321535692861425,0.0,0.0,0.01,Clear,2696,9,5,14
0,0.7401019796040793,0.0,0.0,0.4,Clouds,2749,9,5,15
0,0.7396520695860826,0.0,0.0,0.01,Clear,2639,9,5,16
0,0.7374025194961011,0.0,0.0,0.4,Clouds,2437,9,5,17
0,0.7297540491901624,0.0,0.0,0.01,Clear,2479,9,5,18
0,0.6951109778044393,0.0,0.0,0.01,Clear,2213,9,5,19
0,0.6691661667666469,0.0,0.0,0.01,Clear,2407,9,5,20
0,0.621025794841032,0.0,0.0,0.01,Clear,2711,9,5,21
0,0.6129274145170966,0.0,0.0,0.01,Clear,3248,9,5,22
0,0.6072285542891422,0.0,0.0,0.01,Clear,2956,9,5,23
0,0.6039292141571688,0.0,0.0,0.01,Clear,1369,9,6,0
0,0.598380323935213,0.0,0.0,0.01,Clear,909,9,6,1
0,0.5970305938812239,0.0,0.0,0.01,Clear,615,9,6,2
0,0.5986802639472111,0.005392773683264425,0.0,0.01,Rain,342,9,6,3
0,0.5988302339532097,0.0,0.0,0.01,Clear,257,9,6,4
0,0.5946310737852438,0.0,0.0,0.01,Clear,390,9,6,5
0,0.5883323335332933,0.0,0.0,0.75,Clouds,788,9,6,6
0,0.5904319136172762,0.0,0.0,0.4,Clouds,1171,9,6,7
0,0.6009298140371926,0.0,0.0,0.01,Clear,1720,9,6,8
0,0.6621175764847034,0.0,0.0,0.01,Clear,2382,9,6,9
0,0.7000599880023999,0.0,0.0,0.01,Clear,3069,9,6,10
0,0.7317036592681467,0.0,0.0,0.01,Clear,3449,9,6,11
0,0.7423515296940608,0.0,0.0,0.01,Clear,3765,9,6,12
0,0.7756448710257948,0.0,0.0,0.01,Clear,3715,9,6,13
0,0.7877924415116984,0.0,0.0,0.01,Haze,3700,9,6,14
0,0.7931913617276538,0.0,0.0,0.01,Clear,3949,9,6,15
0,0.79754049190162,0.0,0.0,0.01,Clear,3919,9,6,16
0,0.7970905818836234,0.0,0.0,0.01,Clear,3824,9,6,17
0,0.7873425314937008,0.0,0.0,0.01,Clear,3719,9,6,18
0,0.7567486502699468,0.0,0.0,0.01,Clear,3367,9,6,19
0,0.7300539892021596,0.0,0.0,0.01,Clear,3155,9,6,20
0,0.7222555488902223,0.0,0.0,0.01,Clear,2196,9,6,21
0,0.7087582483503296,0.0,0.0,0.01,Clear,2417,9,6,22
0,0.7054589082183562,0.0,0.0,0.01,Clear,2029,9,6,23
0,0.7026094781043795,0.0,0.0,0.01,Clear,534,9,0,0
0,0.6889622075584882,0.0,0.0,0.01,Clear,246,9,0,2
0,0.6789142171565694,0.0,0.0,0.01,Clear,318,9,0,3
0,0.6712657468506298,0.0,0.0,0.01,Clear,825,9,0,4
0,0.6706658668266354,0.0,0.0,0.01,Clear,2910,9,0,5
0,0.6640671865626877,0.0,0.0,0.01,Clear,5620,9,0,6
0,0.6637672465506896,0.0,0.0,0.01,Clear,6197,9,0,7
0,0.6714157168566293,0.0,0.0,0.01,Clear,5961,9,0,8
0,0.7161067786442712,0.0,0.0,0.05,Clear,4982,9,0,9
0,0.7489502099580085,0.0,0.0,0.01,Clear,4291,9,0,10
0,0.7634973005398922,0.0,0.0,0.01,Clear,4441,9,0,11
0,0.8011397720455906,0.0,0.0,0.01,Clear,4782,9,0,12
0,0.825734853029394,0.0,0.0,0.01,Clear,4802,9,0,13
0,0.8417816436712653,0.0,0.0,0.01,Clear,5294,9,0,14
0,0.8422315536892628,0.0,0.0,0.01,Clear,5863,9,0,15
0,0.8599280143971213,0.0,0.0,0.01,Clear,6579,9,0,16
0,0.8612777444511095,0.0,0.0,0.01,Clear,6019,9,0,17
0,0.8528794241151769,0.0,0.0,0.01,Clear,4331,9,0,18
0,0.8272345530893825,0.0,0.0,0.01,Clear,3380,9,0,19
0,0.7970905818836234,0.0,0.0,0.01,Clear,2965,9,0,20
0,0.7855428914217151,0.0,0.0,0.01,Clear,2251,9,0,21
0,0.7781943611277744,0.0,0.0,0.01,Clear,1440,9,0,22
0,0.7754949010197962,0.0,0.0,0.01,Clear,932,9,0,23
0,0.7765446910617881,0.014200970699262988,0.0,0.01,Rain,626,9,1,0
0,0.7760947810437915,0.0,0.0,0.01,Rain,327,9,1,1
0,0.7733953209358124,0.0,0.0,0.01,Clear,257,9,1,2
0,0.7628974205158969,0.0,0.0,0.01,Clear,338,9,1,3
0,0.7568986202759453,0.0,0.0,0.01,Clear,842,9,1,4
0,0.752249550089982,0.0,0.0,0.01,Clear,3044,9,1,5
0,0.7405518896220751,0.0,0.0,0.01,Clear,5860,9,1,6
0,0.730953809238152,0.0,0.0,0.01,Clear,6034,9,1,7
0,0.7458008398320337,0.0,0.0,0.01,Clear,5947,9,1,8
0,0.753599280143971,0.0,0.0,0.05,Clear,5395,9,1,9
0,0.791691661667667,0.0,0.0,0.01,Clear,4459,9,1,10
0,0.8143371325734852,0.0,0.0,0.01,Clear,4693,9,1,11
0,0.8237852429514096,0.0,0.0,0.01,Clear,4908,9,1,12
0,0.8485302939412125,0.0,0.0,0.01,Clear,5161,9,1,13
0,0.8669766046790639,0.0,0.0,0.01,Clear,5351,9,1,14
0,0.879274145170966,0.0,0.0,0.01,Clear,5708,9,1,15
0,0.8860227954409123,0.0,0.0,0.01,Clear,6749,9,1,16
0,0.8828734253149366,0.0,0.0,0.4,Clouds,6263,9,1,17
0,0.8684763047390525,0.0,0.0,0.01,Clear,4733,9,1,18
0,0.8477804439112178,0.0,0.0,0.01,Clear,3634,9,1,19
0,0.8327834433113384,0.0,0.0,0.01,Clear,2980,9,1,20
0,0.8269346130773845,0.0,0.0,0.05,Clear,2894,9,1,21
0,0.8117876424715056,0.0,0.0,0.01,Clear,1848,9,1,22
0,0.7994901019796044,0.0,0.0,0.01,Clear,2991,9,1,23
0,0.7966406718656267,0.0,0.0,0.01,Clear,668,9,2,0
0,0.7847930413917221,0.0,0.0,0.01,Rain,414,9,2,1
0,0.7825434913017397,0.004493978069387021,0.0,0.01,Rain,278,9,2,2
0,0.7558488302339534,0.047096890167175984,0.0,0.4,Rain,367,9,2,3
0,0.7392021595680869,0.004493978069387021,0.0,0.75,Rain,861,9,2,4
0,0.7383023395320936,0.0,0.0,0.4,Rain,3025,9,2,5
0,0.7300539892021596,0.0,0.0,0.01,Clear,5905,9,2,6
0,0.8090881823635274,0.0,0.0,0.01,Clear,4759,9,2,11
0,0.8327834433113384,0.0,0.0,0.01,Clear,5000,9,2,12
0,0.8497300539892021,0.0,0.0,0.01,Clear,5016,9,2,13
0,0.8543791241751655,0.0,0.0,0.01,Clear,5465,9,2,14
0,0.8446310737852429,0.0,0.0,0.01,Clear,5829,9,2,15
0,0.8533293341331736,0.0,0.0,0.01,Clear,6777,9,2,16
0,0.8551289742051593,0.0,0.0,0.01,Thunderstorm,6317,9,2,17
0,0.8486802639472111,0.0,0.0,0.4,Rain,4871,9,2,18
0,0.8351829634073185,0.0,0.0,0.4,Rain,3581,9,2,19
0,0.8266346730653873,0.005033255437713465,0.0,0.4,Rain,3275,9,2,20
0,0.8191361727654471,0.0,0.0,0.01,Thunderstorm,2507,9,2,21
0,0.8168866226754656,0.007729642279345677,0.0,0.75,Rain,1570,9,2,22
0,0.8132873425314942,0.004493978069387021,0.0,0.9,Rain,955,9,2,23
0,0.8080383923215355,0.05932051051590868,0.0,0.75,Rain,530,9,3,0
0,0.8041391721655669,0.013661693330936545,0.0,0.4,Rain,368,9,3,1
0,0.8023395320935811,0.0,0.0,0.4,Thunderstorm,255,9,3,2
0,0.7988902219556091,0.005392773683264425,0.0,0.4,Rain,363,9,3,3
0,0.7955908818236357,0.0,0.0,0.01,Thunderstorm,876,9,3,4
0,0.7895920815836841,0.03774941578285098,0.0,0.9,Rain,2903,9,3,5
0,0.7805938812237554,0.06938702139133561,0.0,0.9,Rain,5023,9,3,6
0,0.7795440911817635,0.10228294085924862,0.0,0.9,Rain,5705,9,3,7
0,0.7789442111577682,0.03649110192342261,0.0,0.9,Rain,5515,9,3,8
0,0.7774445110977806,0.03703037929174906,0.0,0.9,Rain,5359,9,3,9
0,0.7730953809238152,0.19180298400143808,0.0,0.9,Rain,4582,9,3,10
0,0.7718956208758248,0.039906525256156754,0.0,0.9,Rain,4647,9,3,11
0,0.787942411517697,0.009167715261549523,0.0,0.9,Rain,4959,9,3,12
0,0.783143371325735,0.0,0.0,0.9,Thunderstorm,4644,9,3,13
0,0.786892621475705,0.02732338666187309,0.0,0.9,Rain,5182,9,3,14
0,0.7963407318536295,0.024986518065791836,0.0,0.75,Rain,5724,9,3,15
0,0.7859928014397126,0.013661693330936545,0.0,0.9,Rain,6550,9,3,16
0,0.7792441511697663,0.004493978069387021,0.0,0.75,Rain,6223,9,3,17
0,0.7787942411517697,0.004493978069387021,0.0,0.01,Rain,4557,9,3,18
0,0.7615476904619078,0.0,0.0,0.01,Clear,3351,9,3,19
0,0.7447510497900427,0.0,0.0,0.01,Clear,3118,9,3,20
0,0.7374025194961011,0.0,0.0,0.01,Mist,2800,9,3,21
0,0.7011097780443909,0.0,0.0,0.01,Clear,2590,9,3,22
0,0.6868626274745053,0.0,0.0,0.01,Clear,1285,9,3,23
0,0.6802639472105576,0.0,0.0,0.01,Clear,702,9,4,0
0,0.6729154169166169,0.0,0.0,0.01,Clear,367,9,4,1
0,0.6610677864427124,0.0,0.0,0.01,Clear,347,9,4,2
0,0.6496700659868027,0.0,0.0,0.01,Clear,372,9,4,3
0,0.6369226154769048,0.0,0.0,0.01,Clear,826,9,4,4
0,0.625524895020996,0.0,0.0,0.01,Clear,2807,9,4,5
0,0.6234253149370121,0.0,0.0,0.01,Clear,5747,9,4,6
0,0.6184763047390525,0.0,0.0,0.01,Mist,5820,9,4,7
0,0.6240251949610083,0.0,0.0,0.05,Clear,6069,9,4,8
0,0.6396220755848838,0.0,0.0,0.01,Clear,4986,9,4,9
0,0.6451709658068387,0.0,0.0,0.01,Clear,4601,9,4,10
0,0.6556688662267551,0.0,0.0,0.4,Drizzle,4827,9,4,11
0,0.6648170365926824,0.0,0.0,0.4,Clouds,5064,9,4,12
0,0.6744151169766046,0.006830846665468272,0.0,0.75,Rain,5007,9,4,13
0,0.6786142771445713,0.004493978069387021,0.0,0.75,Rain,5053,9,4,14
0,0.6784643071385728,0.004493978069387021,0.0,0.4,Rain,5518,9,4,15
0,0.6828134373125381,0.004493978069387021,0.0,0.9,Rain,6180,9,4,16
0,0.6715656868626279,0.013661693330936545,0.0,0.9,Rain,5606,9,4,17
0,0.6672165566886625,0.013661693330936545,0.0,0.9,Rain,4809,9,4,18
0,0.6588182363527291,0.009167715261549523,0.0,0.9,Rain,3695,9,4,19
0,0.6556688662267551,0.009167715261549523,0.0,0.9,Rain,3395,9,4,20
0,0.6528194361127775,0.015998561927017797,0.0,0.9,Rain,2901,9,4,21
0,0.6420215956808639,0.015998561927017797,0.0,0.9,Rain,2490,9,4,22
0,0.6364727054589081,0.02282940859248607,0.0,0.9,Rain,1632,9,4,23
0,0.6252249550089979,0.004493978069387021,0.0,0.75,Rain,1035,9,5,0
0,0.6180263947210567,0.0,0.0,0.01,Clear,656,9,5,1
0,0.6138272345530891,0.0,0.0,0.01,Clear,556,9,5,2
0,0.5980803839232149,0.0,0.0,0.01,Clear,383,9,5,3
0,0.594931013797241,0.0,0.0,0.01,Clear,433,9,5,4
0,0.586382723455309,0.0,0.0,0.01,Clear,810,9,5,5
0,0.580533893221356,0.0,0.0,0.01,Clear,1542,9,5,6
0,0.5661367726454709,0.0,0.0,0.01,Clear,2416,9,5,7
0,0.5847330533893218,0.0,0.0,0.01,Clear,3497,9,5,8
0,0.6208758248350335,0.0,0.0,0.01,Clear,4600,9,5,9
0,0.6570185962807442,0.0,0.0,0.01,Clear,4594,9,5,10
0,0.6870125974805039,0.0,0.0,0.01,Clear,4587,9,5,11
0,0.709658068386323,0.0,0.0,0.01,Clear,4639,9,5,12
0,0.7272045590881828,0.0,0.0,0.01,Clear,4423,9,5,13
0,0.740851829634074,0.0,0.0,0.01,Clear,4506,9,5,14
0,0.7470005998800242,0.0,0.0,0.01,Clear,4325,9,5,15
0,0.7483503299340133,0.0,0.0,0.01,Clear,4578,9,5,16
0,0.737102579484104,0.0,0.0,0.01,Clear,4825,9,5,17
0,0.7258548290341937,0.0,0.0,0.01,Clear,3961,9,5,18
0,0.6915116976604678,0.0,0.0,0.01,Clear,3552,9,5,19
0,0.6717156568686264,0.0,0.0,0.01,Haze,3260,9,5,20
0,0.6504199160167965,0.0,0.0,0.01,Clear,3111,9,5,21
0,0.6450209958008393,0.0,0.0,0.01,Clear,2991,9,5,22
0,0.632723455308938,0.0,0.0,0.01,Clear,2026,9,5,23
0,0.6252249550089979,0.0,0.0,0.01,Clear,1529,9,6,0
0,0.6195260947810435,0.0,0.0,0.01,Clear,941,9,6,1
0,0.6174265146970606,0.0,0.0,0.01,Clear,743,9,6,2
0,0.6043791241751655,0.0,0.0,0.01,Clear,413,9,6,3
0,0.5905818836232748,0.0,0.0,0.01,Clear,367,9,6,4
0,0.5898320335932818,0.0,0.0,0.01,Clear,515,9,6,5
